,M+1,M+2,M+3
7653,0.00475,0.0,0.99525
7654,0.00475,0.0,0.99525
7655,0.00475,0.0,0.99525
7656,0.00475,0.0,0.99525
7657,0.00475,0.0,0.99525
7658,0.00475,0.0,0.99525
7659,0.00475,0.0,0.99525
7660,0.00475,0.0,0.99525
7661,0.00475,0.0,0.99525
7662,0.00475,0.0,0.99525
7663,0.00475,0.0,0.99525
7664,0.00475,0.0,0.99525
7665,0.00475,0.0,0.99525
7666,0.00475,0.0,0.99525
7667,0.00475,0.0,0.99525
7668,0.00475,0.0,0.99525
7669,0.00475,0.0,0.99525
7670,0.005,0.0,0.995
7671,0.005,0.0,0.995
7672,0.005,0.0,0.995
7673,0.00475,0.0,0.99525
7674,0.005,0.0,0.995
7675,0.005,0.0,0.995
7676,0.005,0.0,0.995
7677,0.005,0.0,0.995
7678,0.00525,0.0,0.99475
7679,0.00525,0.0,0.99475
7680,0.00525,0.0,0.99475
7681,0.00525,0.0,0.99475
7682,0.00525,0.0,0.99475
7683,0.00525,0.0,0.99475
7684,0.00525,0.0,0.99475
7685,0.00525,0.0,0.99475
7686,0.00525,0.0,0.99475
7687,0.00525,0.0,0.99475
7688,0.00525,0.0,0.99475
7689,0.00525,0.0,0.99475
7690,0.0055,0.0,0.9945
7691,0.0055,0.0,0.9945
7692,0.0055,0.0,0.9945
7693,0.0055,0.0,0.9945
7694,0.0055,0.0,0.9945
7695,0.0055,0.0,0.9945
7696,0.0055,0.0,0.9945
7697,0.0055,0.0,0.9945
7698,0.0055,0.0,0.9945
7699,0.0055,0.0,0.9945
7700,0.0055,0.0,0.9945
7701,0.0055,0.0,0.9945
7702,0.0055,0.0,0.9945
7703,0.0055,0.0,0.9945
7704,0.0055,0.0,0.9945
7705,0.0055,0.0,0.9945
7706,0.0055,0.0,0.9945
7707,0.0055,0.0,0.9945
7708,0.0055,0.0,0.9945
7709,0.0055,0.0,0.9945
7710,0.0055,0.0,0.9945
7711,0.0055,0.0,0.9945
7712,0.0055,0.0,0.9945
7713,0.0055,0.0,0.9945
7714,0.005,0.0,0.995
7715,0.00475,0.0,0.99525
7716,0.00475,0.0,0.99525
7717,0.0045,0.0,0.9955
7718,0.0045,0.0,0.9955
7719,0.0045,0.0,0.9955
7720,0.0045,0.0,0.9955
7721,0.0045,0.0,0.9955
7722,0.0045,0.0,0.9955
7723,0.0045,0.0,0.9955
7724,0.0045,0.0,0.9955
7725,0.0045,0.0,0.9955
7726,0.0045,0.0,0.9955
7727,0.0045,0.0,0.9955
7728,0.0045,0.0,0.9955
7729,0.0045,0.0,0.9955
7730,0.0045,0.0,0.9955
7731,0.0045,0.0,0.9955
7732,0.0045,0.0,0.9955
7733,0.0045,0.0,0.9955
7734,0.0045,0.0,0.9955
7735,0.0045,0.0,0.9955
7736,0.0045,0.0,0.9955
7737,0.0045,0.0,0.9955
7738,0.0045,0.0,0.9955
7739,0.0045,0.0,0.9955
7740,0.0045,0.0,0.9955
7741,0.0045,0.0,0.9955
7742,0.0045,0.0,0.9955
7743,0.0045,0.0,0.9955
7744,0.00425,0.0,0.99575
7745,0.00425,0.0,0.99575
7746,0.00425,0.0,0.99575
7747,0.00425,0.0,0.99575
7748,0.00425,0.0,0.99575
7749,0.00425,0.0,0.99575
7750,0.00425,0.0,0.99575
7751,0.00425,0.0,0.99575
7752,0.00425,0.0,0.99575
7753,0.00425,0.0,0.99575
7754,0.00425,0.0,0.99575
7755,0.00425,0.0,0.99575
7756,0.00425,0.0,0.99575
7757,0.00425,0.0,0.99575
7758,0.004,0.0,0.996
7759,0.004,0.0,0.996
7760,0.004,0.0,0.996
7761,0.004,0.0,0.996
7762,0.004,0.0,0.996
7763,0.004,0.0,0.996
7764,0.004,0.0,0.996
7765,0.00375,0.0,0.99625
7766,0.00375,0.0,0.99625
7767,0.00375,0.0,0.99625
7768,0.00375,0.0,0.99625
7769,0.00375,0.0,0.99625
7770,0.00375,0.0,0.99625
7771,0.00375,0.0,0.99625
7772,0.00375,0.0,0.99625
7773,0.00375,0.0,0.99625
7774,0.00375,0.0,0.99625
7775,0.00375,0.0,0.99625
7776,0.00375,0.0,0.99625
7777,0.00375,0.0,0.99625
7778,0.00375,0.0,0.99625
7779,0.00375,0.0,0.99625
7780,0.00375,0.0,0.99625
7781,0.00375,0.0,0.99625
7782,0.00375,0.0,0.99625
7783,0.00375,0.0,0.99625
7784,0.00375,0.0,0.99625
7785,0.00375,0.0,0.99625
7786,0.00375,0.0,0.99625
7787,0.0035,0.0,0.9965
7788,0.0035,0.0,0.9965
7789,0.0035,0.0,0.9965
7790,0.0035,0.0,0.9965
7791,0.0035,0.0,0.9965
7792,0.0035,0.0,0.9965
7793,0.0035,0.0,0.9965
7794,0.0035,0.0,0.9965
7795,0.0035,0.0,0.9965
7796,0.0035,0.0,0.9965
7797,0.0035,0.0,0.9965
7798,0.0035,0.0,0.9965
7799,0.0035,0.0,0.9965
7800,0.0035,0.0,0.9965
7801,0.0035,0.0,0.9965
7802,0.0035,0.0,0.9965
7803,0.0035,0.0,0.9965
7804,0.00325,0.0,0.99675
7805,0.00325,0.0,0.99675
7806,0.00325,0.0,0.99675
7807,0.00325,0.0,0.99675
7808,0.00325,0.0,0.99675
7809,0.0035,0.0,0.9965
7810,0.00375,0.0,0.99625
7811,0.00375,0.0,0.99625
7812,0.00375,0.0,0.99625
7813,0.00375,0.0,0.99625
7814,0.00375,0.0,0.99625
7815,0.00375,0.0,0.99625
7816,0.0035,0.0,0.9965
7817,0.0035,0.0,0.9965
7818,0.0035,0.0,0.9965
7819,0.0035,0.0,0.9965
7820,0.0035,0.0,0.9965
7821,0.0035,0.0,0.9965
7822,0.0035,0.0,0.9965
7823,0.0035,0.0,0.9965
7824,0.0035,0.0,0.9965
7825,0.0035,0.0,0.9965
7826,0.0035,0.0,0.9965
7827,0.0035,0.0,0.9965
7828,0.0035,0.0,0.9965
7829,0.0035,0.0,0.9965
7830,0.0035,0.0,0.9965
7831,0.0035,0.0,0.9965
7832,0.0035,0.0,0.9965
7833,0.0035,0.0,0.9965
7834,0.0035,0.0,0.9965
7835,0.00325,0.0,0.99675
7836,0.00325,0.0,0.99675
7837,0.00325,0.0,0.99675
7838,0.00325,0.0,0.99675
7839,0.00325,0.0,0.99675
7840,0.0035,0.0,0.9965
7841,0.0035,0.0,0.9965
7842,0.0035,0.0,0.9965
7843,0.0035,0.0,0.9965
7844,0.0035,0.0,0.9965
7845,0.0035,0.0,0.9965
7846,0.0035,0.0,0.9965
7847,0.0035,0.0,0.9965
7848,0.00375,0.0,0.99625
7849,0.00375,0.0,0.99625
7850,0.00375,0.0,0.99625
7851,0.00375,0.0,0.99625
7852,0.00375,0.0,0.99625
7853,0.00375,0.0,0.99625
7854,0.00375,0.0,0.99625
7855,0.00375,0.0,0.99625
7856,0.00375,0.0,0.99625
7857,0.00375,0.0,0.99625
7858,0.0035,0.0,0.9965
7859,0.0035,0.0,0.9965
7860,0.0035,0.0,0.9965
7861,0.0035,0.0,0.9965
7862,0.0035,0.0,0.9965
7863,0.0035,0.0,0.9965
7864,0.0035,0.0,0.9965
7865,0.0035,0.0,0.9965
7866,0.0035,0.0,0.9965
7867,0.0035,0.0,0.9965
7868,0.0035,0.0,0.9965
7869,0.0035,0.0,0.9965
7870,0.0035,0.0,0.9965
7871,0.0035,0.0,0.9965
7872,0.0035,0.0,0.9965
7873,0.0035,0.0,0.9965
7874,0.0035,0.0,0.9965
7875,0.0035,0.0,0.9965
7876,0.0035,0.0,0.9965
7877,0.0035,0.0,0.9965
7878,0.0035,0.0,0.9965
7879,0.0035,0.0,0.9965
7880,0.0035,0.0,0.9965
7881,0.0035,0.0,0.9965
7882,0.0035,0.0,0.9965
7883,0.0035,0.0,0.9965
7884,0.0035,0.0,0.9965
7885,0.0035,0.0,0.9965
7886,0.0035,0.0,0.9965
7887,0.0035,0.0,0.9965
7888,0.0035,0.0,0.9965
7889,0.0035,0.0,0.9965
7890,0.0035,0.0,0.9965
7891,0.0035,0.0,0.9965
7892,0.0035,0.0,0.9965
7893,0.00325,0.0,0.99675
7894,0.00325,0.0,0.99675
7895,0.00325,0.0,0.99675
7896,0.00325,0.0,0.99675
7897,0.00325,0.0,0.99675
7898,0.00325,0.0,0.99675
7899,0.00325,0.0,0.99675
7900,0.0035,0.0,0.9965
7901,0.0035,0.0,0.9965
7902,0.00375,0.0,0.99625
7903,0.00375,0.0,0.99625
7904,0.00375,0.0,0.99625
7905,0.00375,0.0,0.99625
7906,0.00375,0.0,0.99625
7907,0.00375,0.0,0.99625
7908,0.00375,0.0,0.99625
7909,0.00375,0.0,0.99625
7910,0.00375,0.0,0.99625
7911,0.004,0.0,0.996
7912,0.004,0.0,0.996
7913,0.00425,0.0,0.99575
7914,0.00425,0.0,0.99575
7915,0.00425,0.0,0.99575
7916,0.00425,0.0,0.99575
7917,0.00425,0.0,0.99575
7918,0.00425,0.0,0.99575
7919,0.00425,0.0,0.99575
7920,0.00425,0.0,0.99575
7921,0.00425,0.0,0.99575
7922,0.004,0.0,0.996
7923,0.004,0.0,0.996
7924,0.004,0.0,0.996
7925,0.004,0.0,0.996
7926,0.004,0.0,0.996
7927,0.004,0.0,0.996
7928,0.004,0.0,0.996
7929,0.004,0.0,0.996
7930,0.004,0.0,0.996
7931,0.004,0.0,0.996
7932,0.004,0.0,0.996
7933,0.00375,0.0,0.99625
7934,0.00375,0.0,0.99625
7935,0.00375,0.0,0.99625
7936,0.00375,0.0,0.99625
7937,0.00375,0.0,0.99625
7938,0.00375,0.0,0.99625
7939,0.00375,0.0,0.99625
7940,0.00375,0.0,0.99625
7941,0.00375,0.0,0.99625
7942,0.00375,0.0,0.99625
7943,0.00375,0.0,0.99625
7944,0.0035,0.0,0.9965
7945,0.0035,0.0,0.9965
7946,0.0035,0.0,0.9965
7947,0.0035,0.0,0.9965
7948,0.0035,0.0,0.9965
7949,0.0035,0.0,0.9965
7950,0.0035,0.0,0.9965
7951,0.0035,0.0,0.9965
7952,0.0035,0.0,0.9965
7953,0.00375,0.0,0.99625
7954,0.0035,0.0,0.9965
7955,0.0035,0.0,0.9965
7956,0.0035,0.0,0.9965
7957,0.0035,0.0,0.9965
7958,0.0035,0.0,0.9965
7959,0.0035,0.0,0.9965
7960,0.0035,0.0,0.9965
7961,0.00325,0.0,0.99675
7962,0.00325,0.0,0.99675
7963,0.00325,0.0,0.99675
7964,0.00325,0.0,0.99675
7965,0.00325,0.0,0.99675
7966,0.00325,0.0,0.99675
7967,0.00325,0.0,0.99675
7968,0.00325,0.0,0.99675
7969,0.00325,0.0,0.99675
7970,0.00325,0.0,0.99675
7971,0.00325,0.0,0.99675
7972,0.00325,0.0,0.99675
7973,0.003,0.0,0.997
7974,0.003,0.0,0.997
7975,0.003,0.0,0.997
7976,0.003,0.0,0.997
7977,0.003,0.0,0.997
7978,0.003,0.0,0.997
7979,0.003,0.0,0.997
7980,0.003,0.0,0.997
7981,0.003,0.0,0.997
7982,0.003,0.0,0.997
7983,0.003,0.0,0.997
7984,0.003,0.0,0.997
7985,0.003,0.0,0.997
7986,0.003,0.0,0.997
7987,0.003,0.0,0.997
7988,0.003,0.0,0.997
7989,0.003,0.0,0.997
7990,0.003,0.0,0.997
7991,0.00275,0.0,0.99725
7992,0.00275,0.0,0.99725
7993,0.00275,0.0,0.99725
7994,0.00275,0.0,0.99725
7995,0.00275,0.0,0.99725
7996,0.0025,0.0,0.9975
7997,0.0025,0.0,0.9975
7998,0.0025,0.0,0.9975
7999,0.0025,0.0,0.9975
8000,0.0025,0.0,0.9975
8001,0.0025,0.0,0.9975
8002,0.0025,0.0,0.9975
8003,0.0025,0.0,0.9975
8004,0.00225,0.0,0.99775
8005,0.00225,0.0,0.99775
8006,0.00225,0.0,0.99775
8007,0.00225,0.0,0.99775
8008,0.00225,0.0,0.99775
8009,0.00225,0.0,0.99775
8010,0.00225,0.0,0.99775
8011,0.002,0.0,0.998
8012,0.002,0.0,0.998
8013,0.002,0.0,0.998
8014,0.002,0.0,0.998
8015,0.002,0.0,0.998
8016,0.002,0.0,0.998
8017,0.00225,0.0,0.99775
8018,0.00225,0.0,0.99775
8019,0.00225,0.0,0.99775
8020,0.00225,0.0,0.99775
8021,0.00225,0.0,0.99775
8022,0.00225,0.0,0.99775
8023,0.00225,0.0,0.99775
8024,0.00225,0.0,0.99775
8025,0.00225,0.0,0.99775
8026,0.00225,0.0,0.99775
8027,0.00225,0.0,0.99775
8028,0.00225,0.0,0.99775
8029,0.00225,0.0,0.99775
8030,0.00225,0.0,0.99775
8031,0.00225,0.0,0.99775
8032,0.00225,0.0,0.99775
8033,0.00225,0.0,0.99775
8034,0.00225,0.0,0.99775
8035,0.00225,0.0,0.99775
8036,0.00225,0.0,0.99775
8037,0.00225,0.0,0.99775
8038,0.00225,0.0,0.99775
8039,0.00225,0.0,0.99775
8040,0.00225,0.0,0.99775
8041,0.00225,0.0,0.99775
8042,0.00225,0.0,0.99775
8043,0.00225,0.0,0.99775
8044,0.00225,0.0,0.99775
8045,0.00225,0.0,0.99775
8046,0.00225,0.0,0.99775
8047,0.00225,0.0,0.99775
8048,0.00225,0.0,0.99775
8049,0.002,0.0,0.998
8050,0.002,0.0,0.998
8051,0.002,0.0,0.998
8052,0.002,0.0,0.998
8053,0.002,0.0,0.998
8054,0.002,0.0,0.998
8055,0.002,0.0,0.998
8056,0.002,0.0,0.998
8057,0.002,0.0,0.998
8058,0.002,0.0,0.998
8059,0.002,0.0,0.998
8060,0.002,0.0,0.998
8061,0.002,0.0,0.998
8062,0.002,0.0,0.998
8063,0.002,0.0,0.998
8064,0.002,0.0,0.998
8065,0.002,0.0,0.998
8066,0.002,0.0,0.998
8067,0.002,0.0,0.998
8068,0.002,0.0,0.998
8069,0.002,0.0,0.998
8070,0.00175,0.0,0.99825
8071,0.00175,0.0,0.99825
8072,0.00175,0.0,0.99825
8073,0.00175,0.0,0.99825
8074,0.00175,0.0,0.99825
8075,0.00175,0.0,0.99825
8076,0.00175,0.0,0.99825
8077,0.00175,0.0,0.99825
8078,0.00175,0.0,0.99825
8079,0.00175,0.0,0.99825
8080,0.00175,0.0,0.99825
8081,0.00175,0.0,0.99825
8082,0.00175,0.0,0.99825
8083,0.00175,0.0,0.99825
8084,0.00175,0.0,0.99825
8085,0.00175,0.0,0.99825
8086,0.00175,0.0,0.99825
8087,0.00175,0.0,0.99825
8088,0.00175,0.0,0.99825
8089,0.00175,0.0,0.99825
8090,0.00175,0.0,0.99825
8091,0.00175,0.0,0.99825
8092,0.00175,0.0,0.99825
8093,0.002,0.0,0.998
8094,0.002,0.0,0.998
8095,0.002,0.0,0.998
8096,0.002,0.0,0.998
8097,0.00225,0.0,0.99775
8098,0.00225,0.0,0.99775
8099,0.00225,0.0,0.99775
8100,0.00225,0.0,0.99775
8101,0.00225,0.0,0.99775
8102,0.00225,0.0,0.99775
8103,0.00225,0.0,0.99775
8104,0.00225,0.0,0.99775
8105,0.00225,0.0,0.99775
8106,0.00225,0.0,0.99775
8107,0.00225,0.0,0.99775
8108,0.00225,0.0,0.99775
8109,0.00225,0.0,0.99775
8110,0.00225,0.0,0.99775
8111,0.00225,0.0,0.99775
8112,0.0025,0.0,0.9975
8113,0.0025,0.0,0.9975
8114,0.0025,0.0,0.9975
8115,0.0025,0.0,0.9975
8116,0.0025,0.0,0.9975
8117,0.0025,0.0,0.9975
8118,0.0025,0.0,0.9975
8119,0.0025,0.0,0.9975
8120,0.0025,0.0,0.9975
8121,0.0025,0.0,0.9975
8122,0.0025,0.0,0.9975
8123,0.0025,0.0,0.9975
8124,0.0025,0.0,0.9975
8125,0.0025,0.0,0.9975
8126,0.0025,0.0,0.9975
8127,0.0025,0.0,0.9975
8128,0.0025,0.0,0.9975
8129,0.0025,0.0,0.9975
8130,0.0025,0.0,0.9975
8131,0.0025,0.0,0.9975
8132,0.0025,0.0,0.9975
8133,0.0025,0.0,0.9975
8134,0.0025,0.0,0.9975
8135,0.0025,0.0,0.9975
8136,0.0025,0.0,0.9975
8137,0.0025,0.0,0.9975
8138,0.0025,0.0,0.9975
8139,0.0025,0.0,0.9975
8140,0.0025,0.0,0.9975
8141,0.0025,0.0,0.9975
8142,0.0025,0.0,0.9975
8143,0.0025,0.0,0.9975
8144,0.0025,0.0,0.9975
8145,0.0025,0.0,0.9975
8146,0.0025,0.0,0.9975
8147,0.0025,0.0,0.9975
8148,0.0025,0.0,0.9975
8149,0.0025,0.0,0.9975
8150,0.0025,0.0,0.9975
8151,0.0025,0.0,0.9975
8152,0.0025,0.0,0.9975
8153,0.0025,0.0,0.9975
8154,0.0025,0.0,0.9975
8155,0.0025,0.0,0.9975
8156,0.0025,0.0,0.9975
8157,0.0025,0.0,0.9975
8158,0.0025,0.0,0.9975
8159,0.0025,0.0,0.9975
8160,0.0025,0.0,0.9975
8161,0.0025,0.0,0.9975
8162,0.0025,0.0,0.9975
8163,0.00275,0.0,0.99725
8164,0.00275,0.0,0.99725
8165,0.003,0.0,0.997
8166,0.003,0.0,0.997
8167,0.003,0.0,0.997
8168,0.003,0.0,0.997
8169,0.003,0.0,0.997
8170,0.003,0.0,0.997
8171,0.003,0.0,0.997
8172,0.003,0.0,0.997
8173,0.003,0.0,0.997
8174,0.003,0.0,0.997
8175,0.003,0.0,0.997
8176,0.003,0.0,0.997
8177,0.003,0.0,0.997
8178,0.003,0.0,0.997
8179,0.003,0.0,0.997
8180,0.003,0.0,0.997
8181,0.003,0.0,0.997
8182,0.003,0.0,0.997
8183,0.00275,0.0,0.99725
8184,0.00275,0.0,0.99725
8185,0.00275,0.0,0.99725
8186,0.00275,0.0,0.99725
8187,0.003,0.0,0.997
8188,0.003,0.0,0.997
8189,0.003,0.0,0.997
8190,0.003,0.0,0.997
8191,0.003,0.0,0.997
8192,0.003,0.0,0.997
8193,0.003,0.0,0.997
8194,0.003,0.0,0.997
8195,0.003,0.0,0.997
8196,0.003,0.0,0.997
8197,0.003,0.0,0.997
8198,0.003,0.0,0.997
8199,0.003,0.0,0.997
8200,0.003,0.0,0.997
8201,0.003,0.0,0.997
8202,0.003,0.0,0.997
8203,0.003,0.0,0.997
8204,0.003,0.0,0.997
8205,0.003,0.0,0.997
8206,0.003,0.0,0.997
8207,0.003,0.0,0.997
8208,0.003,0.0,0.997
8209,0.003,0.0,0.997
8210,0.00325,0.0,0.99675
8211,0.00325,0.0,0.99675
8212,0.00325,0.0,0.99675
8213,0.0035,0.0,0.9965
8214,0.00375,0.0,0.99625
8215,0.00375,0.0,0.99625
8216,0.00375,0.0,0.99625
8217,0.00375,0.0,0.99625
8218,0.00375,0.0,0.99625
8219,0.004,0.0,0.996
8220,0.004,0.0,0.996
8221,0.004,0.0,0.996
8222,0.004,0.0,0.996
8223,0.004,0.0,0.996
8224,0.004,0.0,0.996
8225,0.00425,0.0,0.99575
8226,0.00425,0.0,0.99575
8227,0.00425,0.0,0.99575
8228,0.00425,0.0,0.99575
8229,0.00425,0.0,0.99575
8230,0.00425,0.0,0.99575
8231,0.00425,0.0,0.99575
8232,0.00425,0.0,0.99575
8233,0.00425,0.0,0.99575
8234,0.00425,0.0,0.99575
8235,0.00425,0.0,0.99575
8236,0.00425,0.0,0.99575
8237,0.004,0.0,0.996
8238,0.004,0.0,0.996
8239,0.004,0.0,0.996
8240,0.004,0.0,0.996
8241,0.00425,0.0,0.99575
8242,0.00425,0.0,0.99575
8243,0.00425,0.0,0.99575
8244,0.0045,0.0,0.9955
8245,0.0045,0.0,0.9955
8246,0.0045,0.0,0.9955
8247,0.0045,0.0,0.9955
8248,0.0045,0.0,0.9955
8249,0.0045,0.0,0.9955
8250,0.0045,0.0,0.9955
8251,0.0045,0.0,0.9955
8252,0.0045,0.0,0.9955
8253,0.0045,0.0,0.9955
8254,0.0045,0.0,0.9955
8255,0.0045,0.0,0.9955
8256,0.0045,0.0,0.9955
8257,0.0045,0.0,0.9955
8258,0.0045,0.0,0.9955
8259,0.00475,0.0,0.99525
8260,0.00475,0.0,0.99525
8261,0.0045,0.0,0.9955
8262,0.0045,0.0,0.9955
8263,0.0045,0.0,0.9955
8264,0.0045,0.0,0.9955
8265,0.0045,0.0,0.9955
8266,0.0045,0.0,0.9955
8267,0.0045,0.0,0.9955
8268,0.0045,0.0,0.9955
8269,0.0045,0.0,0.9955
8270,0.0045,0.0,0.9955
8271,0.0045,0.0,0.9955
8272,0.0045,0.0,0.9955
8273,0.0045,0.0,0.9955
8274,0.00425,0.0,0.99575
8275,0.00425,0.0,0.99575
8276,0.00425,0.0,0.99575
8277,0.00425,0.0,0.99575
8278,0.00425,0.0,0.99575
8279,0.00425,0.0,0.99575
8280,0.00425,0.0,0.99575
8281,0.004,0.0,0.996
8282,0.004,0.0,0.996
8283,0.004,0.0,0.996
8284,0.004,0.0,0.996
8285,0.004,0.0,0.996
8286,0.004,0.0,0.996
8287,0.004,0.0,0.996
8288,0.004,0.0,0.996
8289,0.004,0.0,0.996
8290,0.004,0.0,0.996
8291,0.004,0.0,0.996
8292,0.004,0.0,0.996
8293,0.004,0.0,0.996
8294,0.00425,0.0,0.99575
8295,0.00425,0.0,0.99575
8296,0.00425,0.0,0.99575
8297,0.00425,0.0,0.99575
8298,0.00425,0.0,0.99575
8299,0.00425,0.0,0.99575
8300,0.00425,0.0,0.99575
8301,0.00425,0.0,0.99575
8302,0.00425,0.0,0.99575
8303,0.00425,0.0,0.99575
8304,0.00425,0.0,0.99575
8305,0.00425,0.0,0.99575
8306,0.00425,0.0,0.99575
8307,0.00425,0.0,0.99575
8308,0.00425,0.0,0.99575
8309,0.00425,0.0,0.99575
8310,0.00425,0.0,0.99575
8311,0.00425,0.0,0.99575
8312,0.00425,0.0,0.99575
8313,0.00425,0.0,0.99575
8314,0.00425,0.0,0.99575
8315,0.00425,0.0,0.99575
8316,0.00425,0.0,0.99575
8317,0.00425,0.0,0.99575
8318,0.00425,0.0,0.99575
8319,0.00425,0.0,0.99575
8320,0.00425,0.0,0.99575
8321,0.00425,0.0,0.99575
8322,0.00425,0.0,0.99575
8323,0.00425,0.0,0.99575
8324,0.00425,0.0,0.99575
8325,0.00425,0.0,0.99575
8326,0.00425,0.0,0.99575
8327,0.00425,0.0,0.99575
8328,0.00425,0.0,0.99575
8329,0.00425,0.0,0.99575
8330,0.00425,0.0,0.99575
8331,0.00425,0.0,0.99575
8332,0.00425,0.0,0.99575
8333,0.00425,0.0,0.99575
8334,0.00425,0.0,0.99575
8335,0.00425,0.0,0.99575
8336,0.00425,0.0,0.99575
8337,0.00425,0.0,0.99575
8338,0.00425,0.0,0.99575
8339,0.00425,0.0,0.99575
8340,0.00425,0.0,0.99575
8341,0.00425,0.0,0.99575
8342,0.00425,0.0,0.99575
8343,0.00425,0.0,0.99575
8344,0.00425,0.0,0.99575
8345,0.00425,0.0,0.99575
8346,0.00425,0.0,0.99575
8347,0.00425,0.0,0.99575
8348,0.00425,0.0,0.99575
8349,0.00425,0.0,0.99575
8350,0.00425,0.0,0.99575
8351,0.00425,0.0,0.99575
8352,0.00425,0.0,0.99575
8353,0.00425,0.0,0.99575
8354,0.00425,0.0,0.99575
8355,0.00425,0.0,0.99575
8356,0.00425,0.0,0.99575
8357,0.00425,0.0,0.99575
8358,0.00425,0.0,0.99575
8359,0.00425,0.0,0.99575
8360,0.00425,0.0,0.99575
8361,0.00425,0.0,0.99575
8362,0.00425,0.0,0.99575
8363,0.00425,0.0,0.99575
8364,0.0045,0.0,0.9955
8365,0.0045,0.0,0.9955
8366,0.00425,0.0,0.99575
8367,0.00425,0.0,0.99575
8368,0.00425,0.0,0.99575
8369,0.00425,0.0,0.99575
8370,0.00425,0.0,0.99575
8371,0.00425,0.0,0.99575
8372,0.00425,0.0,0.99575
8373,0.00425,0.0,0.99575
8374,0.00425,0.0,0.99575
8375,0.00425,0.0,0.99575
8376,0.00425,0.0,0.99575
8377,0.00425,0.0,0.99575
8378,0.00425,0.0,0.99575
8379,0.00425,0.0,0.99575
8380,0.00425,0.0,0.99575
8381,0.00425,0.0,0.99575
8382,0.00425,0.0,0.99575
8383,0.00425,0.0,0.99575
8384,0.00425,0.0,0.99575
8385,0.00425,0.0,0.99575
8386,0.00425,0.0,0.99575
8387,0.00425,0.0,0.99575
8388,0.00425,0.0,0.99575
8389,0.00425,0.0,0.99575
8390,0.00425,0.0,0.99575
8391,0.00425,0.0,0.99575
8392,0.00425,0.0,0.99575
8393,0.00425,0.0,0.99575
8394,0.00425,0.0,0.99575
8395,0.00425,0.0,0.99575
8396,0.00425,0.0,0.99575
8397,0.00425,0.0,0.99575
8398,0.00425,0.0,0.99575
8399,0.004,0.0,0.996
8400,0.004,0.0,0.996
8401,0.00375,0.0,0.99625
8402,0.00375,0.0,0.99625
8403,0.00375,0.0,0.99625
8404,0.00375,0.0,0.99625
8405,0.00375,0.0,0.99625
8406,0.00375,0.0,0.99625
8407,0.00375,0.0,0.99625
8408,0.00375,0.0,0.99625
8409,0.00375,0.0,0.99625
8410,0.00375,0.0,0.99625
8411,0.00375,0.0,0.99625
8412,0.00375,0.0,0.99625
8413,0.00375,0.0,0.99625
8414,0.00375,0.0,0.99625
8415,0.00375,0.0,0.99625
8416,0.00375,0.0,0.99625
8417,0.00375,0.0,0.99625
8418,0.00375,0.0,0.99625
8419,0.00375,0.0,0.99625
8420,0.00375,0.0,0.99625
8421,0.00375,0.0,0.99625
8422,0.00375,0.0,0.99625
8423,0.00375,0.0,0.99625
8424,0.00375,0.0,0.99625
8425,0.00375,0.0,0.99625
8426,0.00375,0.0,0.99625
8427,0.00375,0.0,0.99625
8428,0.00375,0.0,0.99625
8429,0.00375,0.0,0.99625
8430,0.00375,0.0,0.99625
8431,0.00375,0.0,0.99625
8432,0.00375,0.0,0.99625
8433,0.00375,0.0,0.99625
8434,0.004,0.0,0.996
8435,0.004,0.0,0.996
8436,0.004,0.0,0.996
8437,0.004,0.0,0.996
8438,0.004,0.0,0.996
8439,0.004,0.0,0.996
8440,0.00425,0.0,0.99575
8441,0.00425,0.0,0.99575
8442,0.00425,0.0,0.99575
8443,0.004,0.0,0.996
8444,0.004,0.0,0.996
8445,0.00375,0.0,0.99625
8446,0.00375,0.0,0.99625
8447,0.0035,0.0,0.9965
8448,0.0035,0.0,0.9965
8449,0.0035,0.0,0.9965
8450,0.0035,0.0,0.9965
8451,0.0035,0.0,0.9965
8452,0.00375,0.0,0.99625
8453,0.00375,0.0,0.99625
8454,0.00375,0.0,0.99625
8455,0.00375,0.0,0.99625
8456,0.00375,0.0,0.99625
8457,0.00375,0.0,0.99625
8458,0.00375,0.0,0.99625
8459,0.00375,0.0,0.99625
8460,0.00375,0.0,0.99625
8461,0.00375,0.0,0.99625
8462,0.00375,0.0,0.99625
8463,0.00375,0.0,0.99625
8464,0.00375,0.0,0.99625
8465,0.00375,0.0,0.99625
8466,0.0035,0.0,0.9965
8467,0.0035,0.0,0.9965
8468,0.0035,0.0,0.9965
8469,0.0035,0.0,0.9965
8470,0.0035,0.0,0.9965
8471,0.0035,0.0,0.9965
8472,0.0035,0.0,0.9965
8473,0.00325,0.0,0.99675
8474,0.00325,0.0,0.99675
8475,0.00325,0.0,0.99675
8476,0.003,0.0,0.997
8477,0.00325,0.0,0.99675
8478,0.00325,0.0,0.99675
8479,0.00325,0.0,0.99675
8480,0.00325,0.0,0.99675
8481,0.00325,0.0,0.99675
8482,0.00325,0.0,0.99675
8483,0.00325,0.0,0.99675
8484,0.00325,0.0,0.99675
8485,0.00325,0.0,0.99675
8486,0.0035,0.0,0.9965
8487,0.0035,0.0,0.9965
8488,0.0035,0.0,0.9965
8489,0.0035,0.0,0.9965
8490,0.0035,0.0,0.9965
8491,0.0035,0.0,0.9965
8492,0.0035,0.0,0.9965
