,M+1,M+2,M+3,M+4
745,0.004,0.148,0.024,0.02
746,0.004,0.14,0.024,0.02
747,0.004,0.146,0.024,0.02
748,0.004,0.146,0.024,0.02
749,0.004,0.144,0.024,0.02
750,0.004,0.146,0.024,0.02
751,0.004,0.14,0.022,0.022
752,0.004,0.144,0.024,0.024
753,0.004,0.144,0.028,0.026
754,0.004,0.146,0.028,0.028
755,0.004,0.148,0.028,0.028
756,0.004,0.154,0.03,0.03
757,0.004,0.158,0.028,0.03
758,0.004,0.156,0.028,0.028
759,0.004,0.156,0.026,0.026
760,0.006,0.148,0.028,0.028
761,0.006,0.148,0.024,0.028
762,0.006,0.146,0.024,0.028
763,0.006,0.144,0.022,0.03
764,0.006,0.144,0.022,0.03
765,0.006,0.144,0.024,0.032
766,0.006,0.146,0.026,0.03
767,0.006,0.146,0.024,0.03
768,0.006,0.152,0.024,0.03
769,0.004,0.154,0.024,0.032
770,0.002,0.16,0.024,0.034
771,0.002,0.158,0.026,0.034
