,M+1,M+2,M+3,M+4,M+5
5065,0.0,0.6153846153846154,0.2692307692307693,0.11538461538461538,0.0
5066,0.0,0.6428571428571428,0.2857142857142857,0.07142857142857142,0.0
5067,0.0,0.782608695652174,0.2173913043478261,0.0,0.0
5068,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0
5069,0.0,0.6785714285714286,0.1785714285714286,0.14285714285714288,0.0
5070,0.0,0.7037037037037037,0.14814814814814814,0.14814814814814814,0.0
5071,0.0,0.64,0.16,0.2,0.0
5072,0.0,0.64,0.12,0.24,0.0
5073,0.0,0.6923076923076923,0.11538461538461538,0.19230769230769232,0.0
5074,0.0,0.6153846153846154,0.11538461538461538,0.2692307692307693,0.0
5075,0.0,0.6,0.12,0.24,0.04
5076,0.0,0.689655172413793,0.13793103448275862,0.17241379310344826,0.0
5077,0.0,0.75,0.08333333333333334,0.16666666666666669,0.0
5078,0.0,0.7777777777777777,0.1111111111111111,0.1111111111111111,0.0
5079,0.0,0.7857142857142857,0.10714285714285712,0.10714285714285712,0.0
5080,0.0,0.7307692307692307,0.11538461538461538,0.15384615384615385,0.0
5081,0.0,0.76,0.12,0.12,0.0
5082,0.0,0.75,0.08333333333333334,0.16666666666666669,0.0
5083,0.0,0.7142857142857143,0.09523809523809525,0.1904761904761905,0.0
5084,0.0,0.75,0.0625,0.1875,0.0
5085,0.0,0.8125,0.0625,0.125,0.0
5086,0.0,0.75,0.1,0.15,0.0
5087,0.0,0.75,0.125,0.125,0.0
5088,0.0,0.7826086956521738,0.043478260869565216,0.17391304347826086,0.0
5089,0.0,0.761904761904762,0.14285714285714285,0.09523809523809525,0.0
5090,0.0,0.7083333333333334,0.16666666666666666,0.12499999999999999,0.0
5091,0.0,0.625,0.16666666666666669,0.20833333333333334,0.0
5092,0.0,0.6086956521739131,0.21739130434782608,0.17391304347826086,0.0
5093,0.0,0.6296296296296297,0.2222222222222222,0.14814814814814814,0.0
5094,0.0,0.6296296296296297,0.18518518518518517,0.18518518518518517,0.0
5095,0.0,0.6,0.26666666666666666,0.13333333333333333,0.0
5096,0.0,0.5333333333333333,0.3,0.16666666666666669,0.0
5097,0.0,0.6451612903225807,0.22580645161290325,0.12903225806451613,0.0
5098,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0
5099,0.0,0.5925925925925926,0.25925925925925924,0.14814814814814814,0.0
5100,0.0,0.6666666666666666,0.2333333333333333,0.09999999999999998,0.0
5101,0.0,0.6551724137931034,0.2068965517241379,0.10344827586206895,0.034482758620689655
5102,0.0,0.6551724137931035,0.1724137931034483,0.13793103448275865,0.03448275862068966
5103,0.0,0.7241379310344827,0.17241379310344826,0.06896551724137931,0.034482758620689655
5104,0.0,0.7407407407407407,0.2222222222222222,0.037037037037037035,0.0
5105,0.0,0.7037037037037037,0.25925925925925924,0.037037037037037035,0.0
5106,0.0,0.68,0.24,0.08,0.0
5107,0.0,0.6999999999999998,0.2333333333333333,0.06666666666666665,0.0
5108,0.0,0.7333333333333333,0.19999999999999996,0.06666666666666665,0.0
5109,0.0,0.71875,0.25,0.03125,0.0
5110,0.0,0.7352941176470588,0.23529411764705882,0.029411764705882353,0.0
5111,0.0,0.7419354838709676,0.19354838709677416,0.06451612903225805,0.0
5112,0.0,0.7692307692307693,0.15384615384615385,0.038461538461538464,0.038461538461538464
5113,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0
5114,0.0,0.782608695652174,0.13043478260869565,0.08695652173913045,0.0
