,M+1,M+2,M+3,M+4
771,0.0,0.22,0.2,0.04
772,0.0,0.24,0.14,0.04
773,0.0,0.2,0.14,0.06
774,0.0,0.18,0.14,0.06
775,0.0,0.14,0.14,0.08
776,0.0,0.14,0.16,0.1
777,0.0,0.18,0.12,0.1
778,0.0,0.22,0.08,0.12
779,0.0,0.26,0.1,0.1
780,0.0,0.22,0.08,0.1
781,0.0,0.24,0.14,0.1
782,0.0,0.22,0.14,0.1
783,0.0,0.22,0.16,0.08
784,0.0,0.18,0.16,0.06
785,0.0,0.2,0.2,0.06
786,0.0,0.24,0.2,0.06
787,0.0,0.28,0.2,0.06
788,0.0,0.32,0.2,0.08
789,0.0,0.3,0.24,0.08
790,0.0,0.32,0.2,0.06
791,0.0,0.3,0.18,0.06
792,0.0,0.32,0.14,0.06
793,0.0,0.32,0.16,0.02
794,0.0,0.28,0.16,0.02
795,0.0,0.3,0.16,0.02
796,0.0,0.34,0.14,0.02
797,0.0,0.32,0.16,0.02
798,0.0,0.28,0.2,0.02
799,0.0,0.26,0.18,0.02
800,0.0,0.22,0.2,0.02
801,0.0,0.26,0.2,0.02
802,0.0,0.3,0.22,0.02
803,0.0,0.26,0.24,0.04
804,0.0,0.22,0.26,0.04
805,0.0,0.28,0.18,0.04
806,0.0,0.28,0.18,0.04
807,0.0,0.26,0.18,0.04
808,0.0,0.28,0.18,0.04
809,0.0,0.32,0.18,0.06
810,0.0,0.36,0.2,0.06
811,0.0,0.3,0.22,0.06
812,0.0,0.34,0.22,0.04
813,0.0,0.36,0.18,0.04
814,0.0,0.36,0.2,0.04
815,0.0,0.32,0.26,0.04
816,0.0,0.28,0.26,0.04
817,0.0,0.28,0.24,0.04
818,0.0,0.3,0.22,0.04
819,0.0,0.32,0.18,0.04
820,0.0,0.24,0.2,0.06
821,0.0,0.18,0.24,0.08
822,0.0,0.18,0.26,0.08
823,0.0,0.18,0.26,0.08
824,0.0,0.22,0.28,0.08
825,0.0,0.24,0.3,0.08
826,0.0,0.26,0.3,0.08
827,0.0,0.26,0.32,0.04
828,0.0,0.26,0.34,0.06
829,0.0,0.3,0.28,0.06
830,0.0,0.32,0.28,0.06
831,0.0,0.32,0.28,0.06
832,0.0,0.26,0.32,0.06
833,0.0,0.24,0.3,0.06
834,0.0,0.24,0.32,0.04
835,0.0,0.2,0.36,0.06
836,0.0,0.2,0.32,0.06
837,0.0,0.18,0.3,0.08
838,0.0,0.16,0.32,0.08
839,0.0,0.2,0.3,0.06
840,0.0,0.18,0.24,0.06
841,0.0,0.18,0.22,0.06
842,0.0,0.16,0.22,0.06
843,0.0,0.2,0.2,0.06
844,0.0,0.24,0.2,0.08
845,0.0,0.26,0.18,0.08
846,0.0,0.22,0.14,0.08
847,0.0,0.22,0.16,0.08
848,0.0,0.22,0.2,0.06
849,0.0,0.22,0.2,0.06
850,0.0,0.2,0.2,0.06
851,0.0,0.2,0.18,0.08
852,0.0,0.16,0.2,0.08
853,0.0,0.18,0.2,0.08
854,0.0,0.18,0.22,0.06
855,0.0,0.2,0.18,0.04
856,0.0,0.2,0.2,0.02
857,0.0,0.2,0.22,0.04
858,0.0,0.18,0.2,0.04
859,0.0,0.22,0.22,0.04
860,0.0,0.22,0.16,0.04
861,0.0,0.24,0.16,0.04
862,0.0,0.24,0.18,0.04
863,0.0,0.24,0.16,0.02
864,0.0,0.24,0.18,0.02
865,0.0,0.2,0.2,0.02
866,0.0,0.22,0.24,0.02
867,0.0,0.22,0.22,0.02
868,0.0,0.18,0.24,0.02
869,0.0,0.16,0.26,0.02
870,0.0,0.14,0.3,0.02
871,0.0,0.1,0.3,0.02
872,0.0,0.1,0.24,0.02
873,0.0,0.1,0.24,0.02
874,0.0,0.12,0.24,0.02
875,0.0,0.16,0.16,0.02
876,0.0,0.16,0.16,0.0
877,0.0,0.12,0.16,0.02
878,0.0,0.18,0.16,0.0
879,0.0,0.2,0.18,0.0
880,0.0,0.18,0.16,0.0
881,0.0,0.16,0.14,0.0
882,0.0,0.2,0.14,0.02
883,0.0,0.24,0.14,0.02
884,0.0,0.26,0.14,0.02
885,0.0,0.24,0.12,0.02
886,0.0,0.22,0.14,0.02
887,0.0,0.22,0.14,0.04
888,0.0,0.26,0.14,0.04
889,0.0,0.24,0.14,0.08
890,0.0,0.24,0.16,0.06
891,0.0,0.24,0.16,0.06
892,0.0,0.2,0.16,0.06
893,0.0,0.22,0.16,0.06
894,0.0,0.22,0.14,0.06
895,0.0,0.24,0.12,0.08
896,0.0,0.26,0.1,0.08
897,0.0,0.26,0.1,0.08
898,0.0,0.22,0.1,0.08
899,0.0,0.2,0.1,0.06
900,0.0,0.2,0.1,0.06
901,0.0,0.22,0.12,0.04
902,0.0,0.2,0.1,0.04
903,0.0,0.2,0.08,0.04
904,0.0,0.2,0.08,0.04
905,0.0,0.2,0.1,0.04
906,0.0,0.22,0.1,0.02
907,0.0,0.22,0.1,0.02
908,0.0,0.18,0.16,0.04
909,0.0,0.18,0.14,0.02
910,0.0,0.22,0.12,0.02
911,0.0,0.26,0.12,0.02
912,0.0,0.24,0.1,0.02
913,0.0,0.24,0.08,0.02
914,0.0,0.24,0.12,0.02
915,0.0,0.22,0.12,0.04
916,0.0,0.22,0.16,0.06
917,0.0,0.24,0.14,0.06
918,0.0,0.24,0.16,0.06
919,0.0,0.22,0.14,0.04
920,0.0,0.22,0.16,0.04
921,0.0,0.24,0.16,0.04
922,0.0,0.24,0.18,0.02
923,0.0,0.22,0.18,0.02
924,0.0,0.2,0.16,0.02
925,0.0,0.2,0.16,0.02
926,0.0,0.2,0.12,0.02
927,0.0,0.2,0.14,0.04
928,0.0,0.22,0.14,0.04
929,0.0,0.22,0.16,0.04
930,0.0,0.26,0.18,0.04
931,0.0,0.2,0.18,0.04
932,0.0,0.26,0.16,0.04
933,0.0,0.32,0.16,0.04
934,0.0,0.26,0.2,0.02
935,0.0,0.26,0.2,0.02
936,0.0,0.28,0.18,0.0
937,0.0,0.28,0.2,0.0
938,0.0,0.26,0.2,0.0
939,0.0,0.3,0.16,0.0
940,0.0,0.32,0.18,0.0
941,0.0,0.32,0.22,0.0
942,0.0,0.32,0.2,0.0
943,0.0,0.34,0.18,0.0
944,0.0,0.3,0.2,0.0
945,0.0,0.32,0.2,0.0
946,0.0,0.34,0.18,0.0
947,0.0,0.36,0.16,0.0
948,0.0,0.34,0.14,0.02
949,0.0,0.36,0.12,0.0
950,0.0,0.34,0.14,0.0
951,0.0,0.36,0.14,0.0
952,0.0,0.42,0.14,0.0
953,0.0,0.38,0.18,0.0
954,0.0,0.34,0.2,0.0
955,0.0,0.28,0.24,0.0
956,0.0,0.34,0.18,0.0
957,0.0,0.34,0.2,0.0
958,0.0,0.34,0.2,0.0
959,0.0,0.34,0.2,0.0
960,0.0,0.34,0.16,0.0
961,0.0,0.3,0.14,0.0
962,0.0,0.34,0.12,0.0
963,0.0,0.3,0.16,0.0
964,0.0,0.34,0.14,0.0
965,0.0,0.38,0.1,0.0
966,0.0,0.42,0.12,0.0
967,0.0,0.38,0.1,0.0
968,0.0,0.42,0.1,0.0
969,0.0,0.4,0.1,0.0
970,0.0,0.38,0.08,0.0
971,0.0,0.38,0.14,0.0
972,0.0,0.32,0.16,0.0
973,0.0,0.32,0.12,0.0
974,0.0,0.3,0.12,0.0
975,0.0,0.34,0.12,0.0
976,0.0,0.38,0.12,0.02
977,0.0,0.32,0.16,0.02
978,0.0,0.3,0.18,0.02
979,0.0,0.26,0.2,0.02
980,0.0,0.22,0.22,0.02
981,0.0,0.22,0.22,0.02
982,0.0,0.22,0.26,0.0
983,0.0,0.18,0.26,0.02
984,0.0,0.18,0.28,0.02
985,0.0,0.2,0.28,0.0
986,0.0,0.2,0.26,0.0
987,0.0,0.16,0.24,0.02
988,0.0,0.18,0.24,0.02
989,0.0,0.18,0.24,0.02
990,0.0,0.18,0.24,0.02
991,0.0,0.22,0.16,0.02
992,0.0,0.24,0.14,0.02
993,0.0,0.24,0.18,0.02
994,0.0,0.26,0.22,0.0
995,0.0,0.3,0.16,0.0
996,0.0,0.3,0.16,0.02
997,0.0,0.26,0.14,0.04
998,0.0,0.22,0.16,0.04
999,0.0,0.18,0.16,0.04
1000,0.0,0.18,0.18,0.04
